"geocodigo","demanda_prob_zona","dist_rest_nearest_m","cubierta_actual","dist_nuevo_m","cubierta_nuevo","cubierta_despues","mejora_cobertura","dist_mejor_m","mejora_dist_m"
"13110211004",6.17328457299625,276.458670910556,1,9302.60214177788,0,1,0,276.458670910556,0
"13122101002",4.76525381886205,621.496489047923,0,8724.36602270053,0,0,0,621.496489047923,0
"13110201004",4.19645592870066,420.310769757803,0,11885.3295140722,0,0,0,420.310769757803,0
"13122101001",4.29208639930816,412.674622192108,0,8475.94334987387,0,0,0,412.674622192108,0
"13112051002",4.63921822379484,218.172791214877,1,14835.2792720545,0,1,0,218.172791214877,0
"13110171004",4.57873463866026,208.64659362975,1,13076.2351020558,0,1,0,208.64659362975,0
"13124071004",2.32723445481247,3260.93138339595,0,25219.6080607354,0,0,0,3260.93138339595,0
"13101171002",6.04887907940661,177.177252894367,1,5496.67812637299,0,1,0,177.177252894367,0
"13124071005",1.97505582565885,4119.29400420837,0,26202.1311644433,0,0,0,4119.29400420837,0
"13124081001",1.61335885517675,2155.02874363944,0,21192.8110610772,0,0,0,2155.02874363944,0
"13101111007",3.06985154480395,43.1620982157799,1,4771.79251373845,0,1,0,43.1620982157799,0
"13101111009",5.70539918628169,61.278931137076,1,4577.48540187755,0,1,0,61.278931137076,0
"13110101001",5.49826991396848,258.451468360784,1,12275.6744175776,0,1,0,258.451468360784,0
"13101111018",4.4982655234244,98.6879101569768,1,4303.81489964707,0,1,0,98.6879101569768,0
"13101111005",3.23663745444634,58.6555259441509,1,4657.11036868537,0,1,0,58.6555259441509,0
"13110051002",6.531455616562,142.01599884526,1,9384.25538645071,0,1,0,142.01599884526,0
"13110051003",3.63681367312917,415.361449587271,0,9523.5311212014,0,0,0,415.361449587271,0
"13110201005",3.48011384156915,554.671057877493,0,12151.4083203055,0,0,0,554.671057877493,0
"13110161002",6.73464880473872,215.245850818415,1,13374.0632392142,0,1,0,215.245850818415,0
"13110161001",3.82106512342501,799.534238581046,0,13327.6259555508,0,0,0,799.534238581046,0
"13110051004",7.72995103157047,187.611510634031,1,9602.16930566658,0,1,0,187.611510634031,0
"13127081003",4.1962704641742,169.272187420888,1,4814.09468905279,0,1,0,169.272187420888,0
"13101121002",2.92948716540194,62.0811089733924,1,5269.10682931849,0,1,0,62.0811089733924,0
"13101131008",4.99532056107152,56.6013457212042,1,5861.89907435851,0,1,0,56.6013457212042,0
"13110051005",4.19473395252967,491.226965951975,0,9905.40844037724,0,0,0,491.226965951975,0
"13110011005",5.30540858281769,75.9919566609267,1,9722.11041576309,0,1,0,75.9919566609267,0
"13110021002",4.39792714070639,390.909064461692,0,9617.95775648982,0,0,0,390.909064461692,0
"13110061003",4.36004366494463,362.856820206499,1,10058.3066059292,0,1,0,362.856820206499,0
"13110061005",4.5563489484374,309.176333795531,1,10771.5999170417,0,1,0,309.176333795531,0
"13110011002",4.0294242401147,156.560018681489,1,9377.88859023789,0,1,0,156.560018681489,0
"13110061006",7.28395920328428,374.487303736023,1,10719.7491439949,0,1,0,374.487303736023,0
"13112041002",7.62647364434988,263.655929007911,1,15185.5943271074,0,1,0,263.655929007911,0
"13121021001",2.76310714352325,168.233490190439,1,8041.87928567743,0,1,0,168.233490190439,0
"13110011003",6.88790468395676,170.948255794513,1,8951.43899735455,0,1,0,170.948255794513,0
"13110051001",9.00937932661544,605.938624441155,0,9190.81353603131,0,0,0,605.938624441155,0
"13110011004",1.9268913353369,160.382673896634,1,8941.65339910608,0,1,0,160.382673896634,0
"13110021001",5.04194622865635,443.545697557339,0,9205.63216150592,0,0,0,443.545697557339,0
"13101021004",5.41476235363753,73.2790113912976,1,5167.79459331204,0,1,0,73.2790113912976,0
"13110071005",9.3348328229324,641.402441988508,0,10629.9541509117,0,0,0,641.402441988508,0
"13110061002",9.15230334880755,448.957928895225,0,9802.90700181407,0,0,0,448.957928895225,0
"13110061007",4.73715644639126,752.008863364136,0,9462.21781793028,0,0,0,752.008863364136,0
"13110021005",4.19473395252967,656.888421548325,0,9441.38889640072,0,0,0,656.888421548325,0
"13110061004",7.47509855826407,144.476813429345,1,10418.859352952,0,1,0,144.476813429345,0
"13101031005",2.95756004128234,7.789581866626,1,5803.38419124141,0,1,0,7.789581866626,0
"13110211001",6.08718576444679,267.507130205184,1,9926.69030973025,0,1,0,267.507130205184,0
"13110021006",10.037399100696,203.504164806867,1,10049.7965814235,0,1,0,203.504164806867,0
